cid,contact,day,month,duration,campaign,pdays,previous,poutcome,y
C02202,,12,may,470,1,-1,0,,no
C02204,,12,may,793,5,-1,0,,no
C02205,,12,may,619,3,-1,0,,no
C02211,,12,may,256,4,-1,0,,no
C02217,,12,may,177,3,-1,0,,no
C02218,,12,may,577,1,-1,0,,no
C02241,,12,may,66,4,-1,0,,no
C02244,,12,may,63,5,-1,0,,no
C02247,,12,may,298,2,-1,0,,no
C02251,,12,may,41,1,-1,0,,no
C02253,,12,may,221,1,-1,0,,no
C02255,,12,may,467,5,-1,0,,no
C02259,,12,may,260,2,-1,0,,no
C02264,,12,may,212,2,-1,0,,no
C02266,,12,may,456,6,-1,0,,no
C02267,,12,may,145,4,-1,0,,no
C02268,,12,may,289,3,-1,0,,no
C02271,,12,may,181,2,-1,0,,no
C02279,,12,may,170,8,-1,0,,no
C02282,,12,may,166,4,-1,0,,no
C02287,,12,may,220,2,-1,0,,no
C02291,,12,may,334,7,-1,0,,no
C02292,,12,may,73,3,-1,0,,no
C02293,,12,may,186,6,-1,0,,no
C02294,,12,may,78,3,-1,0,,no
C02296,,12,may,51,9,-1,0,,no
C02297,,12,may,303,3,-1,0,,no
C02298,,12,may,159,3,-1,0,,no
C02301,,12,may,84,3,-1,0,,no
C02302,,12,may,344,3,-1,0,,no
C02303,,12,may,246,6,-1,0,,no
C02305,,12,may,162,4,-1,0,,no
C02306,,12,may,24,12,-1,0,,no
C02310,,12,may,68,2,-1,0,,no
C02311,,12,may,274,6,-1,0,,no
C02324,,13,may,176,4,-1,0,,no
C02328,,13,may,160,3,-1,0,,no
C02332,,13,may,200,1,-1,0,,no
C02334,,13,may,147,1,-1,0,,no
C02335,,13,may,161,1,-1,0,,no
C02339,,13,may,164,1,-1,0,,no
C02340,,13,may,70,1,-1,0,,no
C02350,,13,may,611,2,-1,0,,no
C02357,,13,may,382,2,-1,0,,no
C02360,,13,may,125,1,-1,0,,no
C02364,,13,may,49,1,-1,0,,no
C02365,,13,may,169,1,-1,0,,no
C02368,,13,may,155,1,-1,0,,no
C02371,,13,may,244,1,-1,0,,no
C02381,,13,may,272,1,-1,0,,no
C02384,,13,may,210,1,-1,0,,no
C02386,,13,may,259,6,-1,0,,no
C02389,,13,may,618,1,-1,0,,yes
C02390,,13,may,415,1,-1,0,,no
C02391,,13,may,237,1,-1,0,,no
C02396,,13,may,284,2,-1,0,,no
C02398,,13,may,295,1,-1,0,,no
C02399,,13,may,262,1,-1,0,,no
C02400,,13,may,106,1,-1,0,,no
C02401,,13,may,93,1,-1,0,,no
C02404,,13,may,217,1,-1,0,,no
C02405,,13,may,2231,1,-1,0,,yes
C02407,,13,may,227,4,-1,0,,no
C02409,,13,may,180,1,-1,0,,no
C02411,,13,may,205,1,-1,0,,no
C02426,,13,may,373,1,-1,0,,no
C02428,,13,may,340,1,-1,0,,no
C02433,,13,may,456,1,-1,0,,no
C02438,,13,may,47,1,-1,0,,no
C02440,,13,may,118,1,-1,0,,no
C02447,,13,may,93,1,-1,0,,no
C02449,,13,may,105,1,-1,0,,no
C02450,,13,may,67,1,-1,0,,no
C02452,,13,may,191,1,-1,0,,no
C02461,,13,may,202,1,-1,0,,no
C02462,,13,may,302,1,-1,0,,no
C02463,,13,may,121,2,-1,0,,no
C02466,,13,may,31,1,-1,0,,no
C02467,,13,may,21,1,-1,0,,no
C02472,,13,may,766,1,-1,0,,no
C02473,,13,may,255,5,-1,0,,no
C02476,,13,may,135,1,-1,0,,no
C02477,,13,may,192,1,-1,0,,no
C02479,,13,may,139,1,-1,0,,no
C02487,,13,may,470,1,-1,0,,yes
C02489,,13,may,106,1,-1,0,,no
C02493,,13,may,129,1,-1,0,,no
C02497,,13,may,95,3,-1,0,,no
C02498,,13,may,120,1,-1,0,,no
C02500,,13,may,277,1,-1,0,,no
C02504,,13,may,459,1,-1,0,,no
C02508,,13,may,1001,4,-1,0,,yes
C02509,,13,may,76,1,-1,0,,no
C02517,,13,may,194,2,-1,0,,no
C02518,,13,may,46,1,-1,0,,no
C02520,,13,may,845,1,-1,0,,yes
C02523,,13,may,113,2,-1,0,,no
C02525,,13,may,853,1,-1,0,,no
C02537,,13,may,60,2,-1,0,,no
C02544,,13,may,565,2,-1,0,,no
C02549,,13,may,434,2,-1,0,,no
C02551,,13,may,805,2,-1,0,,no
C02552,,13,may,242,1,-1,0,,no
C02557,,13,may,213,5,-1,0,,no
C02558,,13,may,104,2,-1,0,,no
C02559,,13,may,342,3,-1,0,,no
C02564,,13,may,276,1,-1,0,,no
C02566,,13,may,20,1,-1,0,,no
C02568,,13,may,390,1,-1,0,,no
C02571,,13,may,144,1,-1,0,,no
C02574,,13,may,204,3,-1,0,,no
C02577,,13,may,332,1,-1,0,,no
C02579,,13,may,178,2,-1,0,,no
C02581,,13,may,318,2,-1,0,,no
C02583,,13,may,139,2,-1,0,,no
C02585,,13,may,188,1,-1,0,,no
C02590,,13,may,227,1,-1,0,,no
C02592,,13,may,60,1,-1,0,,no
C02594,,13,may,162,4,-1,0,,no
C02595,,13,may,213,2,-1,0,,no
C02598,,13,may,119,2,-1,0,,no
C02599,,13,may,297,3,-1,0,,no
C02602,,13,may,342,2,-1,0,,no
C02604,,13,may,378,1,-1,0,,no
C02606,,13,may,354,2,-1,0,,no
C02607,,13,may,190,1,-1,0,,no
C02617,,13,may,253,2,-1,0,,no
C02638,,13,may,34,4,-1,0,,no
C02642,,13,may,851,4,-1,0,,no
C02644,,13,may,214,1,-1,0,,no
C02646,,13,may,73,3,-1,0,,no
C02647,,13,may,181,3,-1,0,,no
C02648,,13,may,159,2,-1,0,,no
C02654,,13,may,309,2,-1,0,,no
C02658,,13,may,331,2,-1,0,,no
C02659,,13,may,134,2,-1,0,,no
C02660,,13,may,185,6,-1,0,,no
C02661,,13,may,295,2,-1,0,,no
C02668,,13,may,437,2,-1,0,,no
C02673,,13,may,198,2,-1,0,,no
C02675,,13,may,168,2,-1,0,,no
C02679,,13,may,194,2,-1,0,,no
C02682,,13,may,166,4,-1,0,,no
C02690,,13,may,771,2,-1,0,,no
C02693,,13,may,318,2,-1,0,,no
C02699,,13,may,271,2,-1,0,,no
C02707,,13,may,69,19,-1,0,,no
C02711,,13,may,288,2,-1,0,,no
C02712,,13,may,50,3,-1,0,,no
C02716,,13,may,72,4,-1,0,,no
C02717,,13,may,232,2,-1,0,,no
C02718,,13,may,124,3,-1,0,,no
C02725,,13,may,104,2,-1,0,,no
C02733,,14,may,194,4,-1,0,,no
C02736,,14,may,20,11,-1,0,,no
C02738,,14,may,332,2,-1,0,,no
C02739,,14,may,735,8,-1,0,,no
C02746,,14,may,139,2,-1,0,,no
C02748,,14,may,175,3,-1,0,,no
C02751,,14,may,22,3,-1,0,,no
C02753,,14,may,93,4,-1,0,,no
C02758,,14,may,103,6,-1,0,,no
C02759,,14,may,200,2,-1,0,,no
C02764,,14,may,72,2,-1,0,,no
C02766,,14,may,89,2,-1,0,,no
C02769,,14,may,101,2,-1,0,,no
C02773,,14,may,160,1,-1,0,,no
C02776,,14,may,162,1,-1,0,,no
C02785,,14,may,145,1,-1,0,,no
C02789,,14,may,73,1,-1,0,,no
C02790,,14,may,220,1,-1,0,,no
C02791,,14,may,333,1,-1,0,,no
C02793,,14,may,451,3,-1,0,,no
C02795,,14,may,246,2,-1,0,,no
C02796,,14,may,311,2,-1,0,,no
C02797,,14,may,202,2,-1,0,,no
C02798,,14,may,174,2,-1,0,,no
C02805,,14,may,283,8,-1,0,,no
C02807,,14,may,278,1,-1,0,,no
C02814,,14,may,105,1,-1,0,,no
C02816,,14,may,217,1,-1,0,,no
C02820,,14,may,150,1,-1,0,,no
C02821,,14,may,238,1,-1,0,,no
C02822,,14,may,1553,1,-1,0,,yes
C02827,,14,may,452,1,-1,0,,no
C02830,,14,may,622,1,-1,0,,no
C02831,,14,may,153,1,-1,0,,no
C02835,,14,may,435,1,-1,0,,no
C02836,,14,may,300,1,-1,0,,no
C02837,,14,may,203,1,-1,0,,no
C02838,,14,may,121,1,-1,0,,no
C02840,,14,may,78,1,-1,0,,no
C02844,,14,may,253,1,-1,0,,no
C02846,,14,may,1125,2,-1,0,,yes
C02851,,14,may,257,1,-1,0,,no
C02856,,14,may,429,2,-1,0,,no
C02858,,14,may,213,1,-1,0,,no
C02860,,14,may,44,1,-1,0,,no
C02863,,14,may,220,2,-1,0,,no
C02867,,14,may,87,1,-1,0,,no
C02869,,14,may,116,1,-1,0,,no
C02871,,14,may,629,2,-1,0,,yes
C02872,,14,may,198,1,-1,0,,no
C02875,,14,may,35,1,-1,0,,no
C02876,,14,may,156,1,-1,0,,no
C02880,,14,may,75,1,-1,0,,no
C02883,,14,may,704,1,-1,0,,yes
C02884,,14,may,164,1,-1,0,,no
C02893,,14,may,429,1,-1,0,,no
C02897,,14,may,282,1,-1,0,,no
C02898,,14,may,760,1,-1,0,,yes
C02900,,14,may,77,1,-1,0,,no
C02904,,14,may,91,1,-1,0,,no
C02905,,14,may,32,1,-1,0,,no
C02906,,14,may,139,2,-1,0,,no
C02907,,14,may,347,1,-1,0,,no
C02910,,14,may,339,1,-1,0,,no
C02911,,14,may,267,1,-1,0,,no
C02912,,14,may,34,1,-1,0,,no
C02917,,14,may,199,2,-1,0,,no
C02928,,14,may,485,2,-1,0,,no
C02932,,14,may,208,1,-1,0,,no
C02942,,14,may,749,2,-1,0,,no
C02943,,14,may,166,2,-1,0,,no
C02949,,14,may,413,2,-1,0,,no
C02950,,14,may,521,2,-1,0,,no
C02952,,14,may,191,2,-1,0,,no
C02955,,14,may,345,2,-1,0,,no
C02956,,14,may,1028,2,-1,0,,yes
C02958,,14,may,38,1,-1,0,,no
C02959,,14,may,314,1,-1,0,,no
C02961,,14,may,248,2,-1,0,,no
C02967,,14,may,784,1,-1,0,,no
C02968,,14,may,93,14,-1,0,,no
C02969,,14,may,57,2,-1,0,,no
C02972,,14,may,222,2,-1,0,,no
C02974,,14,may,222,5,-1,0,,no
C02976,,14,may,143,1,-1,0,,no
C02977,,14,may,371,1,-1,0,,no
C02979,,14,may,350,2,-1,0,,no
C02982,,14,may,565,1,-1,0,,no
C02983,,14,may,850,2,-1,0,,yes
C02984,,14,may,44,8,-1,0,,no
C02985,,14,may,337,1,-1,0,,no
C02990,,14,may,977,1,-1,0,,no
C02991,,14,may,138,2,-1,0,,no
C02992,,14,may,70,2,-1,0,,no
C03000,,14,may,240,1,-1,0,,no
C03015,,14,may,762,2,-1,0,,no
C03022,,14,may,220,7,-1,0,,no
C03027,,14,may,107,1,-1,0,,no
C03028,,14,may,1044,2,-1,0,,no
C03032,,14,may,392,1,-1,0,,no
C03034,,14,may,148,3,-1,0,,no
C03035,,14,may,74,3,-1,0,,no
C03039,,14,may,149,2,-1,0,,no
C03040,,14,may,226,2,-1,0,,no
C03041,,14,may,668,1,-1,0,,no
C03045,,14,may,286,14,-1,0,,no
C03055,,14,may,360,1,-1,0,,no
C03061,,14,may,162,2,-1,0,,no
C03062,,14,may,301,3,-1,0,,no
C03064,,14,may,150,1,-1,0,,no
C03066,,14,may,326,3,-1,0,,no
C03073,,14,may,423,2,-1,0,,no
C03074,,14,may,163,1,-1,0,,no
C03078,,14,may,125,2,-1,0,,no
C03087,,14,may,349,5,-1,0,,no
C03090,,14,may,902,5,-1,0,,no
C03092,,14,may,282,1,-1,0,,no
C03094,,14,may,126,3,-1,0,,no
C03099,,14,may,402,1,-1,0,,no
C03100,,14,may,252,2,-1,0,,no
C03104,,14,may,241,2,-1,0,,no
C03107,,14,may,154,2,-1,0,,no
C03108,,14,may,71,4,-1,0,,no
C03112,,14,may,167,3,-1,0,,no
C03113,,14,may,91,7,-1,0,,no
C03121,,14,may,636,6,-1,0,,no
C03124,,14,may,220,2,-1,0,,no
C03128,,14,may,738,2,-1,0,,no
C03130,,14,may,238,2,-1,0,,no
C03133,,14,may,225,2,-1,0,,no
C03135,,14,may,567,3,-1,0,,no
C03149,,14,may,256,4,-1,0,,no
C03150,,14,may,19,14,-1,0,,no
C03153,,14,may,414,2,-1,0,,no
C03155,,14,may,349,2,-1,0,,no
C03158,,14,may,249,2,-1,0,,no
C03161,,14,may,168,3,-1,0,,no
C03167,,14,may,159,2,-1,0,,no
C03168,,14,may,318,2,-1,0,,no
C03170,,14,may,747,3,-1,0,,no
C03173,,15,may,176,2,-1,0,,no
C03175,,15,may,319,5,-1,0,,no
C03183,,15,may,288,2,-1,0,,no
C03184,,15,may,44,3,-1,0,,no
C03185,,15,may,1013,3,-1,0,,no
C03186,,15,may,90,3,-1,0,,no
C03188,,15,may,468,5,-1,0,,no
C03191,,15,may,1162,4,-1,0,,yes
C03192,,15,may,114,2,-1,0,,no
C03194,,15,may,646,3,-1,0,,yes
C03196,,15,may,305,3,-1,0,,no
C03201,,15,may,236,4,-1,0,,no
C03213,,15,may,97,1,-1,0,,no
C03215,,15,may,755,1,-1,0,,yes
C03216,,15,may,73,1,-1,0,,no
C03219,,15,may,420,1,-1,0,,no
C03220,,15,may,259,1,-1,0,,no
C03222,,15,may,189,1,-1,0,,no
C03225,,15,may,415,8,-1,0,,no
C03228,,15,may,71,1,-1,0,,no
C03234,,15,may,150,1,-1,0,,no
C03235,,15,may,244,1,-1,0,,no
C03245,,15,may,104,1,-1,0,,no
C03246,,15,may,153,1,-1,0,,no
C03250,,15,may,140,1,-1,0,,no
C03251,,15,may,180,2,-1,0,,no
C03260,,15,may,436,1,-1,0,,no
C03261,,15,may,463,1,-1,0,,no
C03270,,15,may,206,1,-1,0,,no
C03275,,15,may,90,1,-1,0,,no
C03277,,15,may,257,1,-1,0,,no
C03279,,15,may,94,1,-1,0,,no
C03282,,15,may,285,2,-1,0,,no
C03283,,15,may,86,1,-1,0,,no
C03287,,15,may,116,1,-1,0,,no
C03294,,15,may,750,2,-1,0,,no
C03297,,15,may,397,1,-1,0,,no
C03301,,15,may,483,1,-1,0,,yes
C03306,,15,may,599,2,-1,0,,no
C03316,,15,may,221,1,-1,0,,no
C03321,,15,may,71,2,-1,0,,no
C03324,,15,may,164,1,-1,0,,no
C03328,,15,may,106,1,-1,0,,no
C03335,,15,may,145,4,-1,0,,no
C03339,,15,may,417,3,-1,0,,no
C03342,,15,may,221,2,-1,0,,no
C03344,,15,may,104,1,-1,0,,no
C03346,,15,may,186,1,-1,0,,no
C03351,,15,may,182,1,-1,0,,no
C03352,,15,may,587,1,-1,0,,no
C03353,,15,may,348,1,-1,0,,no
C03354,,15,may,140,1,-1,0,,no
C03360,,15,may,57,2,-1,0,,no
C03361,,15,may,334,3,-1,0,,no
C03366,,15,may,452,2,-1,0,,no
C03368,,15,may,230,7,-1,0,,no
C03369,,15,may,133,3,-1,0,,no
C03370,,15,may,94,1,-1,0,,no
C03372,,15,may,920,2,-1,0,,yes
C03376,,15,may,80,1,-1,0,,no
C03377,,15,may,431,1,-1,0,,no
C03381,,15,may,30,1,-1,0,,no
C03382,,15,may,133,1,-1,0,,no
C03386,,15,may,299,1,-1,0,,no
C03387,,15,may,160,1,-1,0,,no
C03389,,15,may,49,1,-1,0,,no
C03391,,15,may,117,1,-1,0,,no
C03392,,15,may,477,1,-1,0,,no
C03393,,15,may,99,1,-1,0,,no
C03394,,15,may,100,1,-1,0,,no
C03396,,15,may,187,2,-1,0,,no
C03404,,15,may,98,2,-1,0,,no
C03405,,15,may,253,2,-1,0,,no
C03413,,15,may,918,1,-1,0,,no
C03420,,15,may,193,5,-1,0,,no
C03422,,15,may,57,2,-1,0,,no
C03424,,15,may,197,4,-1,0,,no
C03431,,15,may,597,1,-1,0,,no
C03432,,15,may,43,9,-1,0,,no
C03440,,15,may,504,5,-1,0,,no
C03444,,15,may,75,2,-1,0,,no
C03446,,15,may,99,2,-1,0,,no
C03447,,15,may,224,1,-1,0,,no
C03448,,15,may,34,1,-1,0,,no
C03452,,15,may,134,1,-1,0,,no
C03453,,15,may,318,1,-1,0,,no
C03455,,15,may,911,2,-1,0,,yes
C03459,,15,may,644,1,-1,0,,no
C03460,,15,may,76,3,-1,0,,no
C03463,,15,may,422,3,-1,0,,no
C03465,,15,may,22,3,-1,0,,no
C03469,,15,may,973,2,-1,0,,no
C03471,,15,may,190,2,-1,0,,no
C03474,,15,may,228,1,-1,0,,no
C03475,,15,may,110,1,-1,0,,no
C03480,,15,may,251,1,-1,0,,no
C03482,,15,may,237,2,-1,0,,no
C03484,,15,may,132,32,-1,0,,no
C03493,,15,may,95,1,-1,0,,no
C03500,,15,may,100,4,-1,0,,no
C03502,,15,may,589,1,-1,0,,no
C03505,,15,may,964,2,-1,0,,no
C03506,,15,may,384,4,-1,0,,no
C03512,,15,may,157,5,-1,0,,no
C03513,,15,may,186,5,-1,0,,no
C03515,,15,may,714,4,-1,0,,no
C03519,,15,may,584,2,-1,0,,no
C03522,,15,may,155,2,-1,0,,no
C03523,,15,may,226,6,-1,0,,no
C03528,,15,may,401,7,-1,0,,no
C03531,,15,may,302,1,-1,0,,no
C03535,,15,may,1051,3,-1,0,,no
C03536,,15,may,276,3,-1,0,,no
C03537,,15,may,213,4,-1,0,,no
C03540,,15,may,1392,4,-1,0,,no
C03541,,15,may,19,8,-1,0,,no
C03543,,15,may,253,2,-1,0,,no
C03555,,15,may,171,2,-1,0,,no
C03556,,15,may,284,5,-1,0,,no
C03557,,15,may,75,8,-1,0,,no
C03558,,15,may,1263,2,-1,0,,yes
C03561,,15,may,17,10,-1,0,,no
C03564,,15,may,475,2,-1,0,,no
C03567,,15,may,126,2,-1,0,,no
C03574,,15,may,244,2,-1,0,,no
C03576,,15,may,101,3,-1,0,,no
C03580,,15,may,242,6,-1,0,,no
C03581,,15,may,809,3,-1,0,,no
C03582,,15,may,317,7,-1,0,,no
C03583,,15,may,7,9,-1,0,,no
C03585,,15,may,381,7,-1,0,,no
C03588,,15,may,309,2,-1,0,,no
C03589,,15,may,184,2,-1,0,,no
C03594,,15,may,103,3,-1,0,,no
C03599,,15,may,855,4,-1,0,,no
C03600,,15,may,392,2,-1,0,,no
C03601,,15,may,395,2,-1,0,,no
C03604,,15,may,124,2,-1,0,,no
C03605,,15,may,24,18,-1,0,,no
C03606,,15,may,190,6,-1,0,,no
C03610,,15,may,68,3,-1,0,,no
C03613,,15,may,343,5,-1,0,,no
C03615,,15,may,214,4,-1,0,,no
C03616,,15,may,88,3,-1,0,,no
C03617,,15,may,262,4,-1,0,,no
C03619,,15,may,202,4,-1,0,,no
C03620,,15,may,438,5,-1,0,,no
C03626,,15,may,90,3,-1,0,,no
C03628,,15,may,448,4,-1,0,,no
C03630,,15,may,347,4,-1,0,,no
C03636,,15,may,177,3,-1,0,,no
C03645,,15,may,139,7,-1,0,,no
C03649,,15,may,239,2,-1,0,,no
C03656,,16,may,107,6,-1,0,,no
C03658,,16,may,248,3,-1,0,,no
C03661,,16,may,336,2,-1,0,,no
C03665,,16,may,597,22,-1,0,,no
C03668,,16,may,343,1,-1,0,,no
C03673,,16,may,129,1,-1,0,,no
C03674,,16,may,69,15,-1,0,,no
C03677,,16,may,144,1,-1,0,,no
C03678,,16,may,515,1,-1,0,,yes
C03679,,16,may,29,1,-1,0,,no
C03689,,16,may,75,1,-1,0,,no
C03702,,16,may,803,1,-1,0,,yes
C03703,,16,may,844,1,-1,0,,yes
C03708,,16,may,137,1,-1,0,,no
C03713,,16,may,1252,1,-1,0,,yes
C03715,,16,may,1143,3,-1,0,,yes
C03719,,16,may,103,1,-1,0,,no
C03725,,16,may,207,1,-1,0,,no
C03728,,16,may,250,1,-1,0,,no
C03729,,16,may,91,1,-1,0,,no
C03730,,16,may,159,1,-1,0,,no
C03731,,16,may,528,1,-1,0,,yes
C03732,,16,may,86,1,-1,0,,no
C03735,,16,may,46,1,-1,0,,no
C03745,,16,may,370,1,-1,0,,no
C03749,,16,may,134,1,-1,0,,no
C03750,,16,may,688,1,-1,0,,yes
C03754,,16,may,167,1,-1,0,,no
C03761,,16,may,345,1,-1,0,,no
C03763,,16,may,145,1,-1,0,,no
C03764,,16,may,300,1,-1,0,,no
C03765,,16,may,214,1,-1,0,,no
C03767,,16,may,140,1,-1,0,,no
C03771,,16,may,803,1,-1,0,,yes
C03779,,16,may,24,1,-1,0,,no
C03787,,16,may,217,2,-1,0,,no
C03788,,16,may,360,1,-1,0,,no
C03796,,16,may,410,1,-1,0,,no
C03799,,16,may,172,4,-1,0,,no
C03802,,16,may,359,1,-1,0,,no
C03804,,16,may,169,1,-1,0,,no
C03810,,16,may,317,1,-1,0,,no
C03816,,16,may,102,1,-1,0,,no
C03821,,16,may,230,1,-1,0,,no
C03822,,16,may,27,2,-1,0,,no
C03826,,16,may,187,1,-1,0,,no
C03829,,16,may,379,1,-1,0,,no
C03831,,16,may,767,2,-1,0,,yes
C03832,,16,may,95,1,-1,0,,no
C03839,,16,may,631,3,-1,0,,no
C03840,,16,may,489,2,-1,0,,no
C03841,,16,may,894,1,-1,0,,yes
C03843,,16,may,323,4,-1,0,,no
C03846,,16,may,410,3,-1,0,,no
C03848,,16,may,280,1,-1,0,,no
C03855,,16,may,136,2,-1,0,,no
C03859,,16,may,393,2,-1,0,,no
C03863,,16,may,703,4,-1,0,,no
C03869,,16,may,177,4,-1,0,,no
C03878,,16,may,132,13,-1,0,,no
C03880,,16,may,558,3,-1,0,,no
C03884,,16,may,90,2,-1,0,,no
C03887,,16,may,213,16,-1,0,,no
C03889,,16,may,428,1,-1,0,,no
C03891,,16,may,291,1,-1,0,,no
C03892,,16,may,136,1,-1,0,,no
C03893,,16,may,112,1,-1,0,,no
C03895,,16,may,124,1,-1,0,,no
C03896,,16,may,214,4,-1,0,,no
C03900,,16,may,74,1,-1,0,,no
C03909,,16,may,467,1,-1,0,,no
C03910,,16,may,290,1,-1,0,,no
C03914,,16,may,194,3,-1,0,,no
C03916,,16,may,208,5,-1,0,,no
C03918,,16,may,242,3,-1,0,,no
C03919,,16,may,269,2,-1,0,,no
C03921,,16,may,274,8,-1,0,,no
C03934,,16,may,315,3,-1,0,,no
C03939,,16,may,557,4,-1,0,,no
C03942,,16,may,128,2,-1,0,,no
C03947,,16,may,523,3,-1,0,,no
C03949,,16,may,171,4,-1,0,,no
C03950,,16,may,174,17,-1,0,,no
C03953,,16,may,221,2,-1,0,,no
C03954,,16,may,234,2,-1,0,,no
C03955,,16,may,138,2,-1,0,,no
C03957,,16,may,509,2,-1,0,,no
C03963,,16,may,806,4,-1,0,,no
C03964,,16,may,251,4,-1,0,,no
C03965,,16,may,1135,2,-1,0,,no
C03966,,16,may,312,3,-1,0,,no
C03967,,16,may,302,4,-1,0,,no
C03974,,16,may,303,5,-1,0,,no
C03978,,16,may,251,3,-1,0,,no
C03979,,16,may,21,3,-1,0,,no
C03981,,16,may,81,6,-1,0,,no
C03999,,16,may,165,4,-1,0,,no
C04004,,16,may,1023,4,-1,0,,no
C04011,,16,may,437,2,-1,0,,no
C04013,,16,may,261,6,-1,0,,no
C04015,,16,may,343,4,-1,0,,no
C04022,,16,may,65,3,-1,0,,no
C04024,,16,may,239,2,-1,0,,no
C04025,,16,may,196,6,-1,0,,no
C04028,,16,may,512,6,-1,0,,no
C04029,,16,may,218,3,-1,0,,no
C04030,,16,may,215,3,-1,0,,no
C04031,,16,may,186,5,-1,0,,no
C04034,,16,may,103,7,-1,0,,no
C04036,,16,may,1064,4,-1,0,,yes
C04037,,16,may,24,4,-1,0,,no
C04038,,16,may,757,6,-1,0,,no
C04039,,16,may,90,7,-1,0,,no
C04044,,16,may,427,3,-1,0,,no
C04046,,19,may,79,19,-1,0,,no
C04052,,19,may,62,2,-1,0,,no
C04055,,19,may,134,2,-1,0,,no
C04058,,19,may,66,2,-1,0,,no
C04059,,19,may,92,2,-1,0,,no
C04061,,19,may,501,3,-1,0,,no
C04063,,19,may,221,2,-1,0,,no
C04068,,19,may,37,1,-1,0,,no
C04069,,19,may,35,1,-1,0,,no
C04070,,19,may,668,7,-1,0,,no
C04073,,19,may,312,1,-1,0,,no
C04077,,19,may,258,1,-1,0,,no
C04079,,19,may,71,1,-1,0,,no
C04089,,19,may,277,3,-1,0,,no
C04090,,19,may,316,2,-1,0,,no
C04092,,19,may,380,1,-1,0,,no
C04103,,19,may,27,1,-1,0,,no
C04106,,19,may,95,1,-1,0,,no
C04109,,19,may,351,1,-1,0,,no
C04115,,19,may,63,1,-1,0,,no
C04116,,19,may,455,1,-1,0,,no
C04118,,19,may,241,1,-1,0,,no
C04120,,19,may,27,1,-1,0,,no
C04126,,19,may,285,2,-1,0,,no
C04128,,19,may,268,3,-1,0,,no
C04130,,19,may,382,2,-1,0,,no
C04131,,19,may,208,5,-1,0,,no
C04141,,19,may,100,3,-1,0,,no
C04143,,19,may,143,1,-1,0,,no
C04145,,19,may,73,1,-1,0,,no
C04146,,19,may,31,1,-1,0,,no
C04147,,19,may,182,2,-1,0,,no
C04148,,19,may,190,1,-1,0,,no
C04150,,19,may,179,1,-1,0,,no
C04153,,19,may,36,1,-1,0,,no
C04157,,19,may,264,1,-1,0,,no
C04161,,19,may,81,1,-1,0,,no
C04165,,19,may,156,5,-1,0,,no
C04166,,19,may,211,2,-1,0,,no
C04168,,19,may,48,2,-1,0,,no
C04171,,19,may,287,1,-1,0,,no
C04176,,19,may,192,1,-1,0,,no
C04179,,19,may,260,1,-1,0,,no
C04183,,19,may,35,3,-1,0,,no
C04191,,19,may,174,2,-1,0,,no
C04192,,19,may,144,2,-1,0,,no
C04200,,19,may,1203,3,-1,0,,no
C04201,,19,may,1022,4,-1,0,,yes
C04207,,19,may,364,1,-1,0,,no
C04208,,19,may,123,1,-1,0,,no
C04212,,19,may,131,6,-1,0,,no
C04213,,19,may,166,3,-1,0,,no
C04214,,19,may,480,1,-1,0,,no
C04217,,19,may,396,3,-1,0,,no
C04219,,19,may,163,3,-1,0,,no
C04220,,19,may,13,1,-1,0,,no
C04222,,19,may,162,1,-1,0,,no
C04231,,19,may,83,1,-1,0,,no
C04234,,19,may,147,3,-1,0,,no
C04238,,19,may,70,1,-1,0,,no
C04239,,19,may,19,1,-1,0,,no
C04240,,19,may,346,1,-1,0,,no
C04249,,19,may,263,1,-1,0,,no
C04255,,19,may,180,1,-1,0,,no
C04260,,19,may,219,2,-1,0,,no
C04267,,19,may,194,3,-1,0,,no
C04277,,19,may,401,2,-1,0,,no
C04285,,19,may,457,5,-1,0,,no
C04292,,19,may,403,2,-1,0,,no
C04297,,19,may,183,2,-1,0,,no
C04298,,19,may,140,2,-1,0,,no
C04300,,19,may,88,51,-1,0,,no
C04311,,19,may,8,2,-1,0,,no
C04318,,19,may,194,2,-1,0,,no
C04321,,19,may,160,2,-1,0,,no
C04323,,19,may,187,3,-1,0,,no
C04331,,19,may,124,63,-1,0,,no
C04332,,19,may,158,5,-1,0,,no
C04333,,19,may,162,10,-1,0,,no
C04343,,19,may,235,7,-1,0,,no
C04344,,19,may,138,8,-1,0,,no
C04357,,19,may,57,7,-1,0,,no
C04360,,19,may,182,8,-1,0,,no
C04365,,19,may,85,3,-1,0,,no
C04366,,19,may,243,2,-1,0,,no
C04367,,19,may,120,7,-1,0,,no
C04368,,19,may,298,2,-1,0,,no
C04370,,19,may,87,5,-1,0,,no
C04371,,19,may,217,2,-1,0,,no
C04376,,19,may,179,2,-1,0,,no
C04378,,19,may,1218,3,-1,0,,yes
C04389,,20,may,201,1,-1,0,,no
C04390,,20,may,70,1,-1,0,,no
C04391,,20,may,19,15,-1,0,,no
C04392,,20,may,351,1,-1,0,,no
C04398,,20,may,140,1,-1,0,,no
C04405,,20,may,172,1,-1,0,,no
C04407,,20,may,280,1,-1,0,,no
C04414,,20,may,13,12,-1,0,,no
C04419,,20,may,205,1,-1,0,,no
C04425,,20,may,234,5,-1,0,,no
C04426,,20,may,328,1,-1,0,,no
